Week,Away Team,Home Team,Winning Team,offense_pa_Att_home,offense_pa_Cmp_home,offense_pa_Cmp %_home,offense_pa_Yds/Att_home,offense_pa_Pass Yds_home,offense_pa_TD_home,offense_pa_INT_home,offense_pa_Rate_home,offense_pa_1st_home,offense_pa_1st%_home,offense_pa_20_home,offense_pa_40_home,offense_pa_Lng_home,offense_pa_Sck_home,offense_pa_SckY_home,offense_ru_Att_home,offense_ru_Rush Yds_home,offense_ru_YPC_home,offense_ru_TD_home,offense_ru_20_home,offense_ru_40_home,offense_ru_Lng_home,offense_ru_Rush 1st_home,offense_ru_Rush 1st%_home,offense_ru_Rush FUM_home,offense_re_Rec_home,offense_re_Yds_home,offense_re_Yds/Rec_home,offense_re_TD_home,offense_re_20_home,offense_re_40_home,offense_re_Lng_home,offense_re_Rec 1st_home,offense_re_Rec 1st%_home,offense_re_Rec FUM_home,offense_do_3rd Att_home,offense_do_3rd Md_home,offense_do_4th Att_home,offense_do_4th Md_home,offense_do_Rec 1st_home,offense_do_Rec 1st%_home,offense_do_Rush 1st_home,offense_do_Rush 1st%_home,offense_do_Scrm Plys_home,offense_sc_Rsh TD_home,offense_sc_Rec TD_home,offense_sc_Tot TD_home,offense_sc_2-PT_home,offense_pa_Att_away,offense_pa_Cmp_away,offense_pa_Cmp %_away,offense_pa_Yds/Att_away,offense_pa_Pass Yds_away,offense_pa_TD_away,offense_pa_INT_away,offense_pa_Rate_away,offense_pa_1st_away,offense_pa_1st%_away,offense_pa_20_away,offense_pa_40_away,offense_pa_Lng_away,offense_pa_Sck_away,offense_pa_SckY_away,offense_ru_Att_away,offense_ru_Rush Yds_away,offense_ru_YPC_away,offense_ru_TD_away,offense_ru_20_away,offense_ru_40_away,offense_ru_Lng_away,offense_ru_Rush 1st_away,offense_ru_Rush 1st%_away,offense_ru_Rush FUM_away,offense_re_Rec_away,offense_re_Yds_away,offense_re_Yds/Rec_away,offense_re_TD_away,offense_re_20_away,offense_re_40_away,offense_re_Lng_away,offense_re_Rec 1st_away,offense_re_Rec 1st%_away,offense_re_Rec FUM_away,offense_do_3rd Att_away,offense_do_3rd Md_away,offense_do_4th Att_away,offense_do_4th Md_away,offense_do_Rec 1st_away,offense_do_Rec 1st%_away,offense_do_Rush 1st_away,offense_do_Rush 1st%_away,offense_do_Scrm Plys_away,offense_sc_Rsh TD_away,offense_sc_Rec TD_away,offense_sc_Tot TD_away,offense_sc_2-PT_away,Home_Win
15,Ravens,Jaguars,Ravens,620,412,66.4,7.1,4377,22,14,89.3,199,32.1,51,10,65,41,251,453,1646,3.6,17,9,1,62,98,21.6,5,412,4377,10.6,22,51,10,65,199,48.3,8,228,87,29,13,199,48.3,98,21.6,1114,17,22,41,3,494,328,66.4,7.9,3881,27,7,102.5,180,36.4,52,9,80,41,246,541,2661,4.9,26,21,4,60,144,26.6,7,328,3881,11.8,27,52,9,80,180,54.9,6,207,87,14,8,180,54.9,144,26.6,1076,26,27,55,2,0
8,Ravens,Cardinals,Ravens,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,494,328,66.4,7.9,3881,27,7,102.5,180,36.4,52,9,80,41,246,541,2661,4.9,26,21,4,60,144,26.6,7,328,3881,11.8,27,52,9,80,180,54.9,6,207,87,14,8,180,54.9,144,26.6,1076,26,27,55,2,0
16,Ravens,49ers,Ravens,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,494,328,66.4,7.9,3881,27,7,102.5,180,36.4,52,9,80,41,246,541,2661,4.9,26,21,4,60,144,26.6,7,328,3881,11.8,27,52,9,80,180,54.9,6,207,87,14,8,180,54.9,144,26.6,1076,26,27,55,2,0
6,49ers,Browns,Browns,624,355,56.9,6.4,4011,24,23,73.7,173,27.7,53,15,75,45,318,518,2017,3.9,15,9,3,69,121,23.4,9,355,4011,11.3,24,53,15,75,173,48.7,5,253,80,32,18,173,48.7,121,23.4,1187,15,24,42,6,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,1
7,49ers,Vikings,Vikings,631,424,67.2,7.4,4700,30,19,92.4,220,34.9,74,7,62,47,341,393,1553,4.0,7,5,0,31,79,20.1,9,424,4700,11.1,30,74,7,62,220,51.9,4,223,85,29,17,220,51.9,79,20.1,1071,7,30,39,1,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,1
1,49ers,Steelers,49ers,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
17,49ers,Commanders,49ers,636,407,64.0,6.6,4174,24,21,81.6,190,29.9,48,5,51,65,449,359,1592,4.4,14,8,0,29,99,27.6,6,407,4174,10.3,24,48,5,51,190,46.7,5,216,77,29,16,190,46.7,99,27.6,1060,14,24,39,3,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
13,49ers,Eagles,49ers,563,369,65.5,7.2,4067,24,16,89.2,197,35.0,50,7,63,39,233,510,2190,4.3,22,11,1,43,149,29.2,9,369,4067,11.0,24,50,7,63,197,53.4,4,225,108,26,19,197,53.4,149,29.2,1112,22,24,49,1,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
12,49ers,Seahawks,49ers,575,371,64.5,7.2,4167,23,12,90.7,189,32.9,56,6,73,38,257,382,1580,4.1,11,13,1,45,93,24.4,2,371,4167,11.2,23,56,6,73,189,50.9,0,207,75,16,6,189,50.9,93,24.4,995,11,23,37,2,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
10,49ers,Jaguars,49ers,620,412,66.4,7.1,4377,22,14,89.3,199,32.1,51,10,65,41,251,453,1646,3.6,17,9,1,62,98,21.6,5,412,4377,10.6,22,51,10,65,199,48.3,8,228,87,29,13,199,48.3,98,21.6,1114,17,22,41,3,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
2,49ers,Rams,49ers,583,361,61.9,7.4,4300,26,13,90.0,206,35.3,64,8,80,34,237,477,2045,4.3,18,11,1,56,110,23.1,2,361,4300,11.9,26,64,8,80,206,57.1,4,226,95,21,13,206,57.1,110,23.1,1094,18,26,44,4,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
15,49ers,Cardinals,49ers,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,0
9,Cardinals,Browns,Browns,624,355,56.9,6.4,4011,24,23,73.7,173,27.7,53,15,75,45,318,518,2017,3.9,15,9,3,69,121,23.4,9,355,4011,11.3,24,53,15,75,173,48.7,5,253,80,32,18,173,48.7,121,23.4,1187,15,24,42,6,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
13,Cardinals,Steelers,Cardinals,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,0
1,Cardinals,Commanders,Commanders,636,407,64.0,6.6,4174,24,21,81.6,190,29.9,48,5,51,65,449,359,1592,4.4,14,8,0,29,99,27.6,6,407,4174,10.3,24,48,5,51,190,46.7,5,216,77,29,16,190,46.7,99,27.6,1060,14,24,39,3,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
16,Cardinals,Bears,Bears,513,321,62.6,6.7,3421,19,15,82.2,169,32.9,48,5,58,50,325,534,2399,4.5,16,13,0,39,137,25.7,5,321,3421,10.7,19,48,5,58,169,52.6,4,238,98,26,13,169,52.6,137,25.7,1097,16,19,37,1,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
17,Cardinals,Eagles,Cardinals,563,369,65.5,7.2,4067,24,16,89.2,197,35.0,50,7,63,39,233,510,2190,4.3,22,11,1,43,149,29.2,9,369,4067,11.0,24,50,7,63,197,53.4,4,225,108,26,19,197,53.4,149,29.2,1112,22,24,49,1,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,0
7,Cardinals,Seahawks,Seahawks,575,371,64.5,7.2,4167,23,12,90.7,189,32.9,56,6,73,38,257,382,1580,4.1,11,13,1,45,93,24.4,2,371,4167,11.2,23,56,6,73,189,50.9,0,207,75,16,6,189,50.9,93,24.4,995,11,23,37,2,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
11,Cardinals,Texans,Texans,592,372,62.8,7.7,4578,27,8,96.2,215,36.3,69,10,75,47,405,444,1647,3.7,10,4,0,24,84,18.9,5,372,4578,12.3,27,69,10,75,215,57.8,3,232,88,21,8,215,57.8,84,18.9,1083,10,27,40,2,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
6,Cardinals,Rams,Rams,583,361,61.9,7.4,4300,26,13,90.0,206,35.3,64,8,80,34,237,477,2045,4.3,18,11,1,56,110,23.1,2,361,4300,11.9,26,64,8,80,206,57.1,4,226,95,21,13,206,57.1,110,23.1,1094,18,26,44,4,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
4,Cardinals,49ers,49ers,491,336,68.4,9.3,4577,33,12,110.2,207,42.2,75,15,76,34,193,499,2389,4.8,27,11,3,72,147,29.5,5,336,4577,13.6,33,75,15,76,207,61.6,3,179,85,13,7,207,61.6,147,29.5,1024,27,33,61,0,555,355,64.0,6.2,3430,18,12,82.9,173,31.2,38,3,69,42,286,471,2365,5.0,17,23,5,49,127,27.0,9,355,3430,9.7,18,38,3,69,173,48.7,2,225,88,34,15,173,48.7,127,27.0,1068,17,18,36,4,1
11,Steelers,Browns,Browns,624,355,56.9,6.4,4011,24,23,73.7,173,27.7,53,15,75,45,318,518,2017,3.9,15,9,3,69,121,23.4,9,355,4011,11.3,24,53,15,75,173,48.7,5,253,80,32,18,173,48.7,121,23.4,1187,15,24,42,6,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,1
15,Steelers,Colts,Colts,574,355,61.8,6.8,3882,18,10,85.0,178,31.0,45,11,75,41,216,479,2059,4.3,19,14,4,56,113,23.6,4,355,3882,10.9,18,45,11,75,178,50.1,3,232,82,32,16,178,50.1,113,23.6,1094,19,18,42,4,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,1
18,Steelers,Ravens,Steelers,494,328,66.4,7.9,3881,27,7,102.5,180,36.4,52,9,80,41,246,541,2661,4.9,26,21,4,60,144,26.6,7,328,3881,11.8,27,52,9,80,180,54.9,6,207,87,14,8,180,54.9,144,26.6,1076,26,27,55,2,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,0
17,Steelers,Seahawks,Steelers,575,371,64.5,7.2,4167,23,12,90.7,189,32.9,56,6,73,38,257,382,1580,4.1,11,13,1,45,93,24.4,2,371,4167,11.2,23,56,6,73,189,50.9,0,207,75,16,6,189,50.9,93,24.4,995,11,23,37,2,506,323,63.8,6.8,3421,13,9,84.6,153,30.2,41,9,86,36,258,487,2010,4.1,16,14,1,74,115,23.6,9,323,3421,10.6,13,41,9,86,153,47.4,6,232,85,19,9,153,47.4,115,23.6,1029,16,13,31,1,0
